Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
2939763;Cremlingen;Cremlingen;Cremlingen,Kremlingen,ke lei mu lin gen,Кремлинген,克雷姆林根;P;PPL;DE;Germany;;06;00;03158;03158006;12808;;120;Europe/Berlin;2022-03-11;Germany;52.24794, 10.65506
2949229;Biedenkopf;Biedenkopf;Bidenkopf,Biedenkopf,bi deng ke pu fu,bidenkopufu,bydnkpf,bydnkwbf,Биденкопф,Біденкопф,بيدنكوبف,بیدنکپف,ビーデンコプフ,比登科普夫;P;PPL;DE;Germany;;05;065;06534;06534004;13788;;280;Europe/Berlin;2015-09-05;Germany;50.91125, 8.53016
2953315;Bad Wimpfen;Bad Wimpfen;Bad Vimpfen,Bad Wimpfen,Bad-Vimpfen,Wimpina,ba te wen pu fen,bad fymbfn,bad wympn,Бад Вимпфен,Бад-Вимпфен,Бад-Вімпфен,باد فيمبفن,باد ویمپن,バート・ヴィンプフェン,巴特温普芬;P;PPL;DE;Germany;;01;081;08125;08125007;6968;;208;Europe/Berlin;2013-02-15;Germany;49.22971, 9.15648
2814005;Warstein;Warstein;Stadt Warstein,Varshtajn,Warstein,farshtayn,wa er si tai yin,warashtayn,Варштайн,Варштајн,فارشتاين,واراشتاین,瓦尔斯泰因;P;PPL;DE;Germany;;07;059;05974;05974044;28532;;346;Europe/Berlin;2015-09-04;Germany;51.44488, 8.34851
2826356;Stößen;Stoessen;Shtesen,Shtjosen,Shtjossen,Stossen,Stößen,ashtwsn,shi te sen,shtwsn,Штесен,Штёсен,Штёссен,Штөссен,اشتوسن,شتوسن,施特森;P;PPL;DE;Germany;;14;00;15084;15084470;1191;;218;Europe/Berlin;2015-09-05;Germany;51.1144, 11.92405
2853907;Philippsburg;Philippsburg;Filippsburg,Filipsburg,Filisburgo,Philippsburg,fei li pu si bao,fylybsbwrgh,fylypsbpwrg,Филипсбург,Філіппсбург,فيليبسبورغ,فیلیپسبپورگ,ფილიპსბურგი,菲利普斯堡;P;PPL;DE;Germany;;01;082;08215;08215066;12359;;100;Europe/Berlin;2019-01-25;Germany;49.2317, 8.46074
2876185;Lohne;Lohne;Lohne,Lone,lnh  alman,luo nei,lwnh,Лоне,لنه، آلمان,لونه,洛内;P;PPL;DE;Germany;;06;00;03460;03460006;27259;;45;Europe/Berlin;2021-11-15;Germany;52.66625, 8.2375
2878773;Lensahn;Lensahn;Lensahn,Lenzan,lun sa en,Лензан,伦萨恩;P;PPLA4;DE;Germany;;10;00;01055;01055027;5085;;17;Europe/Berlin;2017-04-26;Germany;54.21652, 10.88326
2884161;Kreuzberg;Kreuzberg;Berlin-Kreuzberg,Kreizberg,Krojcberg,Mons Crucis,ke luo yi ci bei ge,krayetsaberga,qrwyzbrg,Кройцберг,קרויצברג,ক্রয়েৎসবের্গ,克罗伊茨贝格;P;PPLX;DE;Germany;;16;00;11000;11000000;153135;80;40;Europe/Berlin;2022-08-04;Germany;52.49973, 13.40338
2897883;Huisheim;Huisheim;Gujsgajm,Huyshaym,Khuiskhajm,Khujskhajm,hu yi si hai mu,hyusuhaimu,Гуйсгайм,Хуисхајм,Хуйсхайм,Հույսհայմ,ヒュースハイム,胡伊斯海姆;P;PPLA4;DE;Germany;;02;097;09779;09779167;1663;;446;Europe/Berlin;2017-04-26;Germany;48.8251, 10.70331
2916996;Großbeeren;Grossbeeren;Grosberen,Grossbeeren,Großbeeren,da bei lun,Гросберен,Գրոսբերեն,大贝伦;P;PPLA4;DE;Germany;;11;00;12072;12072120;6835;;42;Europe/Berlin;2015-09-08;Germany;52.35862, 13.30994
2933367;Edesheim;Edesheim;Edeskhajm,Edsm,Ehdeskhajm,ai de si hai mu,Едесхајм,Эдесхайм,埃德斯海姆;P;PPLA4;DE;Germany;;08;00;07337;07337021;2294;;154;Europe/Berlin;2011-04-25;Germany;49.26333, 8.135
2936631;Doberlug-Kirchhain;Doberlug-Kirchhain;Doberlug Kirxhayn,Doberlug-Kirchhain,Doberlug-Kirkhajn,Doberlug-Kirkhkhajn,Doberluga-Kirhaina,Dobrilugk-Kirchhain,Dobrjolug-Gostkow,Dobrjoług-Góstkow,duo bei er lu ge-ji er xia yin,dwbrlwg-kyrshhayn,dwbrlwgh-kyrshhayn,Доберлуг-Кирхајн,Доберлуг-Кирххайн,Доберлуг-Кирххајн,Դոբերլուգ Կիրխհայն,دوبرلوغ-كيرشهاين,دوبرلوگ-کیرشهاین,多贝尔卢格-基尔夏因;P;PPL;DE;Germany;;11;00;12062;12062092;10151;;100;Europe/Berlin;2015-09-05;Germany;51.62578, 13.56232
2947874;Bleialf;Bleialf;Blajal'f,Blajalf,bu lai a er fu,Блайальф,Блајалф,布莱阿尔夫;P;PPLA4;DE;Germany;;08;00;07232;07232206;1179;;450;Europe/Berlin;2011-04-25;Germany;50.23333, 6.28333
2950696;Berga;Berga;;P;PPLA4;DE;Germany;;14;00;15087;15087055;1920;;160;Europe/Berlin;2011-04-25;Germany;51.45561, 11.0071
2952330;Barver;Barver;;P;PPLA4;DE;Germany;;06;00;03251;03251006;1080;;36;Europe/Berlin;2011-04-25;Germany;52.62066, 8.59251
2806097;Wört;Wort;Vert,Vjort,Верт,Вёрт,ვერტი;P;PPLA4;DE;Germany;;01;081;08136;08136084;1444;;453;Europe/Berlin;2011-04-25;Germany;49.03047, 10.27239
2823497;Tennenbronn;Tennenbronn;;P;PPL;DE;Germany;;01;083;08325;08325053;3717;;663;Europe/Berlin;2013-02-16;Germany;48.19041, 8.35176
2841835;Sandhausen;Sandhausen;Sandhausen,Sondhause,Zandgauzen,Zandkhauzen,sang de hao sen,zantohauzen,Зандгаузен,Зандхаузен,ザントハウゼン,桑德豪森;P;PPLA4;DE;Germany;;01;082;08226;08226076;14336;;109;Europe/Berlin;2011-07-31;Germany;49.34278, 8.65917
2890136;Kladow;Kladow;Berlin-Kladow,Cladow;P;PPLX;DE;Germany;;16;00;11000;11000000;16368;;50;Europe/Berlin;2022-08-05;Germany;52.45423, 13.14445
2895854;Irchenrieth;Irchenrieth;;P;PPLA4;DE;Germany;;02;093;09374;09374127;1117;;431;Europe/Berlin;2017-04-26;Germany;49.62286, 12.22495
2931521;Eisenberg;Eisenberg;Ajzenberg,Eisenberg,ayznbrg,Айзенберг,Ајзенберг,آیزنبرگ;P;PPLA3;DE;Germany;;15;00;16074;16074018;11438;;289;Europe/Berlin;2015-09-05;Germany;50.9686, 11.90207
2932788;Ehringshausen;Ehringshausen;Ehringskhauzen,Eringskhauzen,ai lin ge si hao sen,Ерингсхаузен,Эрингсхаузен,埃林格斯豪森;P;PPLA4;DE;Germany;;05;065;06532;06532008;9505;;175;Europe/Berlin;2011-04-25;Germany;50.6, 8.38333
2901405;Hohentengen;Hohentengen;;P;PPLA4;DE;Germany;;01;084;08437;08437053;4453;;575;Europe/Berlin;2020-11-12;Germany;48.02946, 9.37739
2936302;Dombühl;Dombuhl;Dombil,Dombjul',Dombuehl,Dombuhl,Dombyul,Dombühl,domubyuru,dong bi he er,Домбил,Домбюль,Դոմբյուլ,ドムビュール,栋比赫尔;P;PPL;DE;Germany;;02;095;09571;09571137;1660;;473;Europe/Berlin;2015-03-04;Germany;49.25349, 10.28542
2953168;Baisweil;Baisweil;Bajsvajl,Bajsvajl',Baysvayl,bai si wei er,baisuvuairu,Байсвайль,Бајсвајл,Բայսվայլ,バイスヴァイル,拜斯魏尔;P;PPLA4;DE;Germany;;02;097;09777;09777114;1352;;678;Europe/Berlin;2017-04-26;Germany;47.94439, 10.54007
3205690;Uhldingen-Mühlhofen;Uhldingen-Muhlhofen;Uhldingen-Muehlhofen,Uhldingen-Muhlhofen,Uhldingen-Mühlhofen,Ul'dingen-Mjul'khofen,Uldingen-Milkhofen,Unteruhldigen,wu er ding gen-mi he er huo fen,Улдинген-Милхофен,Ульдинген-Мюльхофен,乌尔丁根-米赫尔霍芬;P;PPLA4;DE;Germany;;01;084;08435;08435066;8013;;418;Europe/Berlin;2015-03-04;Germany;47.73333, 9.25
3208554;Lohe-Rickelshof;Lohe-Rickelshof;Loe-Rikelskhof,Loeh-Rikkel'skhof,Lohe-Rickelshof,luo hei-li ke er si huo fu,Лое-Рикелсхоф,Лоэ-Риккельсхоф,洛黑-里克尔斯霍夫;P;PPLA4;DE;Germany;;10;00;01051;01051069;1985;;9;Europe/Berlin;2017-04-26;Germany;54.18803, 9.07066
2852162;Pretzfeld;Pretzfeld;Precfel'd,Precfeld,Precfeldas,pu lei ci fei er de,purettsuferuto,Прецфелд,Прецфельд,Փրեցֆելդ,プレッツフェルト,普雷茨费尔德;P;PPL;DE;Germany;;02;094;09474;09474161;2499;;289;Europe/Berlin;2013-02-19;Germany;49.75454, 11.1743
2863505;Niederdürenbach;Niederdurenbach;;P;PPLA4;DE;Germany;;08;00;07131;07131054;1056;;302;Europe/Berlin;2011-04-25;Germany;50.45, 7.18333
2873574;Marienheide;Marienheide;Marienheide,Marienkhajde,Marijenkhajde,Maringajde,ma lin hai de,Мариенхайде,Маријенхајде,Марінгайде,马林海德;P;PPLA4;DE;Germany;;07;053;05374;05374024;13759;;356;Europe/Berlin;2012-06-14;Germany;51.08317, 7.53087
2882347;Kürnach;Kurnach;Kuernach,Kürnach;P;PPLA4;DE;Germany;;02;096;09679;09679156;4332;;266;Europe/Berlin;2015-03-04;Germany;49.85, 10.03333
2900740;Holdorf;Holdorf;Holdorf;P;PPLA4;DE;Germany;;06;00;03460;03460005;6557;;37;Europe/Berlin;2011-07-31;Germany;52.58333, 8.11667
2822607;Thuine;Thuine;Tuine,Tujne,tu yi nei,Туине,Туйне,图伊内;P;PPLA4;DE;Germany;;06;00;03454;03454053;1962;;51;Europe/Berlin;2011-07-31;Germany;52.5, 7.48333
2829582;Stammham;Stammham;;P;PPLA4;DE;Germany;;02;091;09171;09171130;1044;;367;Europe/Berlin;2011-04-25;Germany;48.25, 12.88333
2945341;Brand-Erbisdorf;Brand-Erbisdorf;Brand-Ehrbisdorf,Brand-Erbisdorf,Branda-Erbisdorfa,Erbisdorf,brand-arbysdwrf,brnd-arbysdwrf,bu lan de-ai er bi si duo fu,Бранд-Ербисдорф,Бранд-Эрбисдорф,براند-إربيسدورف,برند-اربیسدورف,布兰德-埃尔比斯多夫;P;PPL;DE;Germany;;13;00;14522;14522050;11284;;468;Europe/Berlin;2015-09-05;Germany;50.86643, 13.32285
2946409;Bonstetten;Bonstetten;;P;PPLA4;DE;Germany;;02;097;09772;09772126;1225;;508;Europe/Berlin;2011-04-25;Germany;48.44002, 10.70532
2959553;Adelberg;Adelberg;Adel'berg,Adelberg,Adelberg-Dorf,Dorf-Adelberg,a de er bei ge,adlbrg,Аделберг,Адельберг,ادلبرگ,阿德尔贝格;P;PPLA4;DE;Germany;;01;081;08117;08117001;2065;;477;Europe/Berlin;2011-04-25;Germany;48.76227, 9.59991
2824729;Sulzheim;Sulzheim;;P;PPLA4;DE;Germany;;02;096;09678;09678183;2014;;227;Europe/Berlin;2011-04-25;Germany;49.95, 10.33333
2811387;Welsleben;Welsleben;Welsleben;P;PPL;DE;Germany;;14;00;15089;15089042;1904;;77;Europe/Berlin;2015-09-05;Germany;52.00304, 11.63851
2816734;Voigtstedt;Voigtstedt;Voigtstedt;P;PPLA4;DE;Germany;;15;00;16065;16065086;1058;;128;Europe/Berlin;2019-03-07;Germany;51.39169, 11.30888
2836407;Schopfloch;Schopfloch;Schopfloch,Shopflokh,Sopflox,shopufurohho,swpplwk,Шопфлох,Շոպֆլոխ,שופפלוך,ショプフロッホ;P;PPL;DE;Germany;;02;095;09571;09571200;2884;;493;Europe/Berlin;2013-02-19;Germany;49.11917, 10.30774
2851916;Prohn;Prohn;;P;PPL;DE;Germany;;12;00;13073;13073068;1970;;6;Europe/Berlin;2015-09-05;Germany;54.36901, 13.02369
2852772;Pommelsbrunn;Pommelsbrunn;Pomelsbrun,Pommel'sbrunn,bo mei er si bu lun,Помелсбрун,Поммельсбрунн,Պոմելսբրուն,波梅尔斯布伦;P;PPLA4;DE;Germany;;02;095;09574;09574147;5432;;371;Europe/Berlin;2011-04-25;Germany;49.50437, 11.51101
2867726;Münchberg;Munchberg;Minkhberg,Mjunkhberg,Muenchberg,Munchberg,Münchberg,ming xi bei ge,mwnshbrg,mwnshbrgh,myunhiberuku,Минхберг,Мюнхберг,مونشبرغ,مونشبرگ,ミュンヒベルク,明希贝格;P;PPL;DE;Germany;;02;094;09475;09475154;11557;;536;Europe/Berlin;2015-03-04;Germany;50.18952, 11.78823
2878308;Leutenberg;Leutenberg;Leutenberg,Lojtenberg,luo yi teng bei ge,lwytnbrg,lwytnbrgh,Лойтенберг,Лојтенберг,لويتنبرغ,لویتنبرگ,洛伊滕贝格;P;PPL;DE;Germany;;15;00;16073;16073106;2521;;290;Europe/Berlin;2015-09-05;Germany;50.56354, 11.45619
2899024;Horhausen;Horhausen;Horhausen;P;PPL;DE;Germany;;08;00;07132;07132055;1908;;337;Europe/Berlin;2018-07-04;Germany;50.58745, 7.53028
2926688;Finsterbergen;Finsterbergen;Finsterbergen;P;PPL;DE;Germany;;15;00;16067;16067019;1426;;481;Europe/Berlin;2021-11-16;Germany;50.83464, 10.58916
2933817;Ebstorf;Ebstorf;Ebsdorf,Ebstorf,Ehbstorf,ai bu si tuo fu,Ебсторф,Эбсторф,埃布斯托夫;P;PPL;DE;Germany;;06;00;03360;03360006;5471;;71;Europe/Berlin;2015-09-05;Germany;53.02785, 10.41839
2939510;Dachwig;Dachwig;Dachwig;P;PPLA4;DE;Germany;;15;00;16067;16067009;1594;;177;Europe/Berlin;2016-11-02;Germany;51.0777, 10.85479
2848756;Reinickendorf;Reinickendorf;Berlin-Reinickendorf,Reinickendorf,ryynyqndwrp,רייניקנדורף,رائینکنڈورف;P;PPLX;DE;Germany;;16;00;11000;11000000;83972;;38;Europe/Berlin;2023-11-08;Germany;52.56395, 13.33552
2879944;Lauterbach/Schwarzwald;Lauterbach/Schwarzwald;Lauterbach;P;PPLA4;DE;Germany;;01;083;08325;08325036;3193;;615;Europe/Berlin;2016-09-27;Germany;48.22999, 8.3424
2886363;Kölleda;Koelleda;Keleda,Kjolleda,Koelleda,Kolleda,Kölleda,ke lai da,klda,kwlyda,Келеда,Кёлледа,كوليدا,کلدا,克莱达;P;PPL;DE;Germany;;15;00;16068;16068034;5824;;146;Europe/Berlin;2015-09-05;Germany;51.18745, 11.24488
2829322;Staufenberg;Staufenberg;Staufenberg;P;PPL;DE;Germany;;05;065;06531;06531017;8346;;209;Europe/Berlin;2015-09-04;Germany;50.66197, 8.73158
2840117;Schechen;Schechen;;P;PPLA4;DE;Germany;;02;091;09187;09187142;4430;;441;Europe/Berlin;2011-07-31;Germany;47.92911, 12.12393
2933965;Ebersbach;Ebersbach;Ebersbach,Habrachcicy,Habrachćicy;P;PPL;DE;Germany;;13;00;14626;14626085;8952;;358;Europe/Berlin;2015-09-05;Germany;51.00762, 14.58621
2958523;Alfhausen;Alfhausen;Al'fkhauzen,Alfhausen,Alfkhauzen,a er fu hao sen,alfaywsn,Алфхаузен,Альфхаузен,الفائوسن,阿尔夫豪森;P;PPLA4;DE;Germany;;06;00;03459;03459001;3904;;43;Europe/Berlin;2022-02-18;Germany;52.5, 7.95
2857135;Oppum;Oppum;Oppum;P;PPLX;DE;Germany;;07;051;05114;05114000;12906;;34;Europe/Berlin;2022-08-08;Germany;51.32244, 6.61518
2857967;Oedheim;Oedheim;Edgajm,Edkhajm,Ehdkhajm,Oedheim,ao ai de hai mu,etohaimu,Едгайм,Едхајм,Эдхайм,エートハイム,奥埃德海姆;P;PPLA4;DE;Germany;;01;081;08125;08125078;5921;;160;Europe/Berlin;2011-04-25;Germany;49.24028, 9.25333
2809509;Wiek;Wiek;Wiek;P;PPL;DE;Germany;;12;00;13073;13073101;1269;;3;Europe/Berlin;2018-07-04;Germany;54.62, 13.28914
2864141;Neusitz;Neusitz;Nojzic,noijittsu,nuo yi xi ci,Нойзиц,Нойзіц,Нојзиц,Նոյզից,ノイジッツ,诺伊西茨;P;PPLA4;DE;Germany;;02;095;09571;09571181;1990;;414;Europe/Berlin;2017-04-26;Germany;49.37185, 10.22559
2881984;Ladelund;Ladelund;Laaloenj,Ladelund,Låålönj,la de lun de,Ладелунд,拉德伦德;P;PPLA4;DE;Germany;;10;00;01054;01054073;1500;;19;Europe/Berlin;2017-04-26;Germany;54.84084, 9.02135
2905164;Hetzles;Hetzles;Gecles,Khecles,hei ci lai si,hettsuresu,Гецлес,Хецлес,ヘッツレス,黑茨莱斯;P;PPLA4;DE;Germany;;02;094;09474;09474137;1286;;346;Europe/Berlin;2011-04-25;Germany;49.63333, 11.13333
3207540;Schönenberg-Kübelberg;Schoenenberg-Kuebelberg;Schoenenberg-Kuebelberg,Schönenberg-Kübelberg,Shenenberg-Kibelberg,Shjonenberg-Kjubel'berg,she nen bei ge-qu bei er bei ge,shenenberuku=kyuberuberuku,Шененберг-Кибелберг,Шёненберг-Кюбельберг,シェーネンベルク＝キューベルベルク,舍嫩贝格-屈贝尔贝格;P;PPLA4;DE;Germany;;08;00;07336;07336092;5957;;264;Europe/Berlin;2017-04-26;Germany;49.4074, 7.37233
2849740;Rechberghausen;Rechberghausen;Rekhberggauzen,Rekhbergkhauzen,lei xi bei ge hao sen,Рехберггаузен,Рехбергхаузен,雷希贝格豪森;P;PPLA4;DE;Germany;;01;081;08117;08117038;5557;;330;Europe/Berlin;2011-04-25;Germany;48.7308, 9.64419
2862785;Niederviehbach;Niederviehbach;Niderfibakh,Niderfibax,Nidervikhbakh,nydrfybakh,xia fei he ba he,Нидервихбах,Нидерфибах,Нідерфібах,Նիդերֆիբախ,نیدرفیباخ,下菲赫巴赫;P;PPLA4;DE;Germany;;02;092;09279;09279130;2444;;367;Europe/Berlin;2011-04-25;Germany;48.61667, 12.38333
2872100;Meldorf;Meldorf;Mel'dorf,Meldoerp,Meldorf,Meldörp,mei er duo fu,mldwrf,Мелдорф,Мельдорф,ملدورف,梅尔多夫;P;PPL;DE;Germany;;10;00;01051;01051074;7719;;4;Europe/Berlin;2015-09-04;Germany;54.09182, 9.0687
2888523;Kleinmachnow;Kleinmachnow;Klajnmakhnov,Klajnmanov,Klaynmaxnov,Kljajnmakhnov,xiao ma he nuo,Клайнмахнов,Клајнманов,Клајнмахнов,Кляйнмахнов,Կլայնմախնով,小马赫诺;P;PPLA4;DE;Germany;;11;00;12069;12069304;17892;;47;Europe/Berlin;2011-07-31;Germany;52.40786, 13.22514
2840647;Schafstädt;Schafstaedt;Schafstadt,Schafstädt;P;PPL;DE;Germany;;14;00;15088;15088025;2170;;147;Europe/Berlin;2015-09-05;Germany;51.38131, 11.77302
2879543;Lehesten;Lehesten;;P;PPLA4;DE;Germany;;15;00;16074;16074051;2103;;258;Europe/Berlin;2011-04-25;Germany;50.98333, 11.58333
2880425;Lappersdorf;Lappersdorf;Lapersdorf,Lappersdorf,la po si duo fu,laprsdwrf,Лаперсдорф,Лапперсдорф,Լափերսդորֆ,لاپرسدورف,拉珀斯多夫;P;PPL;DE;Germany;;02;093;09375;09375165;12744;;344;Europe/Berlin;2013-02-19;Germany;49.04694, 12.0913
2862606;Niendorf;Niendorf;Hamburg-Niendorf,Nindorf,ning duo fu,Ниндорф,宁多夫;P;PPLX;DE;Germany;;04;00;02000;02000000;40906;;21;Europe/Berlin;2022-08-07;Germany;53.61769, 9.95032
2913713;Gundelfingen;Gundelfingen;Gundel'fingen,Gundelfingen,Gundelfingen im Breisgau,gong de er fen gen,Гунделфинген,Гундельфинген,Гундельфінген,Գունդելֆինգեն,贡德尔芬根;P;PPLA4;DE;Germany;;01;083;08315;08315047;11563;;235;Europe/Berlin;2013-03-04;Germany;48.04246, 7.8657
2937073;Dietramszell;Dietramszell;Ditramscel,Ditramscel',Ditramscell',di te la mu si ce er,dytramstsl,Дитрамсцел,Дитрамсцелль,Дітрамсцель,Դիտրամսցել,دیترامستسل,迪特拉姆斯策尔;P;PPLA4;DE;Germany;;02;091;09173;09173118;5252;;688;Europe/Berlin;2011-04-25;Germany;47.84871, 11.5953
2951849;Bayerisch Eisenstein;Bayerisch Eisenstein;Baerish-Ajzenshtajn,Bajerish Ajzenshtajn,Bajerish-Ajzenshtajn,Boarisch Eisnstoa,bai en ai sen shi tai yin,bayrysh ayznshtayn,Байериш-Айзенштайн,Баєріш-Айзенштайн,Бајериш Ајзенштајн,Բայերիշ Էյզենշթայն,بایریش ایزنشتاین,拜恩埃森施泰因;P;PPLA4;DE;Germany;;02;092;09276;09276115;1318;;789;Europe/Berlin;2011-04-25;Germany;49.11667, 13.2
2841619;Sankt Georgen im Schwarzwald;Sankt Georgen im Schwarzwald;Sankt Georgen,Sankt Georgen im Schwarzwald;P;PPL;DE;Germany;;01;083;08326;08326052;13636;;852;Europe/Berlin;2013-02-16;Germany;48.12716, 8.33513
2818246;Bad Urach;Bad Urach;Bad Urakh,Bad-Urakh,Urach,ba te wu la he,bad awrakh,Бад Урах,Бад-Урах,باد أوراخ,باد اوراخ,巴特乌拉赫;P;PPL;DE;Germany;;01;084;08415;08415078;12831;;463;Europe/Berlin;2013-02-16;Germany;48.49107, 9.40009
2905706;Herrieden;Herrieden;Gerriden,Heriden,Herrieden,Kheriden,Kherriden,hei li deng,heriden,hrydn,hyr rydn,Герріден,Хериден,Херриден,Հերիդեն,هریدن,هير ريدن,ヘリーデン,黑里登;P;PPL;DE;Germany;;02;095;09571;09571166;7751;;428;Europe/Berlin;2013-02-19;Germany;49.23779, 10.5035
2909968;Harxheim;Harxheim;;P;PPLA4;DE;Germany;;08;00;07339;07339026;2025;;159;Europe/Berlin;2011-04-25;Germany;49.90528, 8.26417
2903011;Höchstädt bei Thiersheim;Hochstadt bei Thiersheim;Hochstadt,Hochstadt bei Thiersheim,Hoechstaedt im Fichtelgebirge,Höchstädt,Höchstädt bei Thiersheim,Höchstädt im Fichtelgebirge;P;PPL;DE;Germany;;02;094;09479;09479126;1225;;570;Europe/Berlin;2017-07-10;Germany;50.10157, 12.08711
2908678;Hauswalde;Hauswalde;Bretnig-Hauswalde,Hauswalde;P;PPL;DE;Germany;;13;00;14625;14625200;3265;;300;Europe/Berlin;2018-04-14;Germany;51.15212, 14.0863
2913406;Gutenberg;Gutenberg;Gutenberg,gu teng bei ge,Гутенберг,古滕贝格;P;PPLA4;DE;Germany;;08;00;07133;07133036;1001;;238;Europe/Berlin;2011-04-25;Germany;49.88333, 7.8
2922245;Gau-Odernheim;Gau-Odernheim;Gau-Odernheim,Gau-Odernkhajm,gao-ao de en hai mu,Гау-Одернхайм,Гау-Одернхајм,高-奥德恩海姆;P;PPLA4;DE;Germany;;08;00;07331;07331032;3740;;145;Europe/Berlin;2011-04-25;Germany;49.78472, 8.19417
2929783;Erbendorf;Erbendorf;Ehrbendorf,Erbendorf,Ermdoaf,ai er ben duo fu,arbndwrf,Ербендорф,Эрбендорф,Էրբենդորֆ,إربندورف,اربندورف,ایربنڈورف,埃尔本多夫;P;PPL;DE;Germany;;02;093;09377;09377116;5364;;492;Europe/Berlin;2013-02-19;Germany;49.83983, 12.04593
2931838;Eilsleben;Eilsleben;Ajl'sleben,Ajlsleben,Eilsleben,Eisleben,ai er si lai ben,Айльслебен,Ајлслебен,艾尔斯莱本;P;PPLA4;DE;Germany;;14;00;15083;15083190;2282;;134;Europe/Berlin;2011-05-03;Germany;52.14708, 11.21035
2931877;Eilbek;Eilbek;Ajlbek,Eilbeck,Eilbek,Hamburg-Eilbek,Ајлбек;P;PPLX;DE;Germany;;04;00;02000;02000000;22235;;10;Europe/Berlin;2023-11-08;Germany;53.56985, 10.05776
2937865;Deuerling;Deuerling;;P;PPLA4;DE;Germany;;02;093;09375;09375127;2124;;445;Europe/Berlin;2017-04-26;Germany;49.0372, 11.91045
2938784;Datteln;Datteln;Dateln,Dattel'n,Datteln,da te er en,datln,Дателн,Даттельн,داتلن,达特尔恩;P;PPL;DE;Germany;;07;055;05562;05562008;36338;;54;Europe/Berlin;2017-04-26;Germany;51.65598, 7.3453
2946270;Borgholzhausen;Borgholzhausen;Borggol'cgauzen,Borgholzhausen,Borgkhol'ckhauzen,Borgkholckhauzen,bo er ge huo er ci hao sen,brghwlzhawzn,bwrghhwltshawzn,Борггольцгаузен,Боргхолцхаузен,Боргхольцхаузен,برگهولزهاوزن,بورغهولتسهاوزن,博尔格霍尔茨豪森;P;PPL;DE;Germany;;07;057;05754;05754004;8754;;133;Europe/Berlin;2015-09-05;Germany;52.10343, 8.30211
2953247;Bahrdorf;Bahrdorf;Bahrdorp,Bardorp,Bardorp [a. 973],Bardorpe [ a. 1250],Bardorpe [~ a. 1250],Bårdorp;P;PPLA4;DE;Germany;;06;00;03154;03154001;2087;;76;Europe/Berlin;2011-03-15;Germany;52.38587, 11.0004
2870310;Moabit;Moabit;Berlin-Moabit,Maabit,Moabit,Маабіт,Моабит;P;PPLX;DE;Germany;;16;00;11000;11000000;81021;;40;Europe/Berlin;2022-08-04;Germany;52.52635, 13.33903
2879434;Lehndorf;Lehndorf;;P;PPLX;DE;Germany;;06;00;03101;03101000;4933;;80;Europe/Berlin;2020-01-02;Germany;52.27625, 10.47924
2830661;Speinshart;Speinshart;Shpajnsgart,Shpajnskhart,shi pai yin si ha er te,Шпайнсгарт,Шпайнсхарт,Шпајнсхарт,Շպայնսհարթ,施派因斯哈尔特;P;PPLA4;DE;Germany;;02;093;09374;09374157;1181;;430;Europe/Berlin;2013-02-15;Germany;49.79002, 11.81949
2841321;Satow-Oberhagen;Satow-Oberhagen;Satow-Oberhagen;P;PPL;DE;Germany;;12;00;13072;13072093;5895;;45;Europe/Berlin;2018-12-04;Germany;53.99545, 11.88466
2855745;Paderborn;Paderborn;PAD,Padehrborn,Paderborn,Paderborna,Paderbornas,Paderbronna,Patterbuorn,Pāderborna,badrbwrn,pa de bo en,pa de xr bxrn,padaborun,padeoboleun,padrbwrn,Падерборн,Падэрборн,بادربورن,پادربورن,پیڈربورن,ปาเดอร์บอร์น,პადერბორნი,パーダーボルン,帕德博恩,파더보른;P;PPLA3;DE;Germany;;07;057;05774;05774032;142161;;118;Europe/Berlin;2019-09-05;Germany;51.71905, 8.75439
2866851;Nauroth;Nauroth;;P;PPLA4;DE;Germany;;08;00;07132;07132073;1183;;436;Europe/Berlin;2017-04-26;Germany;50.69927, 7.87543
2906790;Hellingen;Hellingen;Khelingen,Khellingen,Хелинген,Хеллинген;P;PPLA4;DE;Germany;;15;00;16069;16069063;1128;;300;Europe/Berlin;2019-03-07;Germany;50.25, 10.68333
2922754;Gammelsdorf;Gammelsdorf;Gamelsdorf,Gammel'sdorf,Gammelsdorf,gamlsdwrf,jia mei er si duo fu,Гамелсдорф,Гаммельсдорф,Գամելսդորֆ,گاملسدورف,加梅尔斯多夫;P;PPLA4;DE;Germany;;02;091;09178;09178125;1471;;493;Europe/Berlin;2011-04-25;Germany;48.55, 11.95
2948290;Bischofsheim;Bischofsheim;Bischofsheim;P;PPLA4;DE;Germany;;05;064;06433;06433002;12075;;86;Europe/Berlin;2020-06-15;Germany;49.99389, 8.36722
2956847;Altshausen;Altshausen;Al'tsgauzen,Al'tskhauzen,Altskhauzen,a er ci hao sen,Алтсхаузен,Альтсгаузен,Альтсгаўзен,Альтсхаузен,阿尔茨豪森;P;PPLA4;DE;Germany;;01;084;08436;08436005;4832;;586;Europe/Berlin;2011-07-31;Germany;47.93333, 9.53333
